id,cedulaCiudadania,nombreCompleto,email,telefono,fechaNacimiento,ciudadResidencia,ingresoMensual,tipoEmpleo,antiguedadLaboral,historialCrediticio,deudaActual,saldoCuentaAhorros,scoreCrediticio
CLT-20251210-0444,1000000443,Diego Gómez Sánchez,diego.gómez444@corp.com.co,+57 300 000 0443,12/24/1993,Barranquilla,19191449,Empleado,1,Bueno,4030204,33908549,689
CLT-20251210-0445,1000000444,Santiago López Ramírez,santiago.lópez445@servicios.com.co,+57 300 000 0444,1/25/1994,Pereira,19314906,Empleado,6,Regular,7725962,33985092,560
CLT-20251210-0446,1000000445,David Patricia Pérez Torres,david.pérez446@banco.com.co,+57 300 000 0445,2/26/1995,Bogotá,19438363,Empleado,12,Regular,11079867,34061635,591
CLT-20251210-0447,1000000446,Luis Sánchez Ruiz,luis.sánchez447@financiera.com.co,+57 300 000 0446,3/27/1996,Cali,19561820,Pensionado,5,Malo,12715183,34138178,523
CLT-20251210-0448,1000000447,José Ramírez Castillo,josé.ramírez448@grupoempresa.com,+57 300 000 0447,4/28/1997,Sincelejo,19685277,Independiente,7,Bueno,7283552,34214721,733
CLT-20251210-0449,1000000448,Javier Torres Vargas,javier.torres449@corp.com.co,+57 300 000 0448,5/1/1998,Bogotá,19808734,Empleado,3,Excelente,1584699,34291264,840
CLT-20251210-0450,1000000449,Alejandro Ruiz Rojas,alejandro.ruiz450@servicios.com.co,+57 300 000 0449,6/2/1999,Bogotá,19932191,Independiente,3,Bueno,3986438,34367807,736
CLT-20251210-0451,1000000450,María Fernando Castillo Mendoza,maría.castillo451@banco.com.co,+57 300 000 0450,7/3/2000,Medellín,1555647,Empleado,4,Regular,762267,34444350,615
CLT-20251210-0452,1000000451,Catalina Vargas Cárdenas,catalina.vargas452@financiera.com.co,+57 300 000 0451,8/4/1960,Medellín,1679104,Empleado,19,Malo,1309701,34520893,469
CLT-20251210-0453,1000000452,Laura Rojas Herrera,laura.rojas453@grupoempresa.com,+57 300 000 0452,9/5/1961,Bogotá,1802561,Empleado,3,Excelente,324461,34597436,792
CLT-20251210-0454,1000000453,Andrea Mendoza Díaz,andrea.mendoza454@corp.com.co,+57 300 000 0453,10/6/1962,Bogotá,1926018,Empleado,25,Bueno,635586,34673979,724
CLT-20251210-0455,1000000454,Paula Cárdenas Vega,paula.cárdenas455@servicios.com.co,+57 300 000 0454,11/7/1963,Bogotá,2049475,Empleado,2,Excelente,286926,34750522,779
CLT-20251210-0456,1000000455,Angela Patricia Herrera Ospina,angela.herrera456@banco.com.co,+57 300 000 0455,12/8/1964,Bogotá,2172932,Empleado,3,Excelente,412857,34827065,835
CLT-20251210-0457,1000000456,Luisa Díaz Cruz,luisa.díaz457@financiera.com.co,+57 300 000 0456,1/9/1965,Cali,2296389,Empleado,3,Regular,964483,34903608,576
CLT-20251210-0458,1000000457,Sofía Vega González,sofía.vega458@grupoempresa.com,+57 300 000 0457,2/10/1966,Barranquilla,2419846,Empleado,11,Bueno,774351,34980151,666
CLT-20251210-0459,1000000458,Valentina Ospina Rodríguez,valentina.ospina459@corp.com.co,+57 300 000 0458,3/11/1967,Bogotá,2543303,Pensionado,18,Bueno,508661,35056694,732
CLT-20251210-0460,1000000459,Daniela Cruz Martínez,daniela.cruz460@servicios.com.co,+57 300 000 0459,4/12/1968,Bogotá,2666760,Empleado,6,Regular,1226710,35133237,585
CLT-20251210-0461,1000000460,Juan Fernando González Gómez,juan.gonzález461@banco.com.co,+57 300 000 0460,5/13/1969,Barranquilla,2790217,Empleado,22,Regular,1311402,35209780,579
CLT-20251210-0462,1000000461,Carlos Rodríguez López,carlos.rodríguez462@financiera.com.co,+57 300 000 0461,6/14/1970,Cartagena,2913674,Pensionado,21,Malo,2243529,35286323,533
CLT-20251210-0463,1000000462,Andrés Martínez Pérez,andrés.martínez463@grupoempresa.com,+57 300 000 0462,7/15/1971,Medellín,3037131,Empleado,11,Malo,2004506,35362866,544
CLT-20251210-0464,1000000463,Diego Gómez Sánchez,diego.gómez464@corp.com.co,+57 300 000 0463,8/16/1972,Cali,3160588,Empleado,14,Bueno,1106206,35439409,653
CLT-20251210-0465,1000000464,Santiago López Ramírez,santiago.lópez465@servicios.com.co,+57 300 000 0464,9/17/1973,Cali,3284045,Empleado,15,Bueno,1149416,35515952,657
CLT-20251210-0466,1000000465,David Patricia Pérez Torres,david.pérez466@banco.com.co,+57 300 000 0465,10/18/1974,Bogotá,3407502,Empleado,4,Bueno,1294851,35592495,676
CLT-20251210-0467,1000000466,Luis Sánchez Ruiz,luis.sánchez467@financiera.com.co,+57 300 000 0466,11/19/1975,Sincelejo,3530959,Empleado,24,Bueno,1094597,35669038,675
CLT-20251210-0468,1000000467,José Ramírez Castillo,josé.ramírez468@grupoempresa.com,+57 300 000 0467,12/20/1976,Barranquilla,3654416,Independiente,4,Regular,1936840,35745581,559
CLT-20251210-0469,1000000468,Javier Torres Vargas,javier.torres469@corp.com.co,+57 300 000 0468,1/21/1977,Cali,3777873,Empleado,30,Malo,2455617,35822124,393
CLT-20251210-0470,1000000469,Alejandro Ruiz Rojas,alejandro.ruiz470@servicios.com.co,+57 300 000 0469,2/22/1978,Bogotá,3901330,Empleado,2,Regular,2262771,35898667,567
CLT-20251210-0471,1000000470,María Fernando Castillo Mendoza,maría.castillo471@banco.com.co,+57 300 000 0470,3/23/1979,Bogotá,4024787,Empleado,22,Regular,2253881,35975210,630
CLT-20251210-0472,1000000471,Catalina Vargas Cárdenas,catalina.vargas472@financiera.com.co,+57 300 000 0471,4/24/1980,Manizales,4148244,Empleado,17,Bueno,912614,36051753,713
CLT-20251210-0473,1000000472,Laura Rojas Herrera,laura.rojas473@grupoempresa.com,+57 300 000 0472,5/25/1981,Bogotá,4271701,Empleado,21,Excelente,256302,36128296,802
CLT-20251210-0474,1000000473,Andrea Mendoza Díaz,andrea.mendoza474@corp.com.co,+57 300 000 0473,6/26/1982,Bogotá,4395158,Pensionado,22,Bueno,1230644,36204839,745
CLT-20251210-0475,1000000474,Paula Cárdenas Vega,paula.cárdenas475@servicios.com.co,+57 300 000 0474,7/27/1983,Medellín,4518615,Empleado,0,Excelente,542234,36281382,765
CLT-20251210-0476,1000000475,Angela Patricia Herrera Ospina,angela.herrera476@banco.com.co,+57 300 000 0475,8/28/1984,Medellín,4642072,Independiente,23,Bueno,1160518,36357925,662
CLT-20251210-0477,1000000476,Luisa Díaz Cruz,luisa.díaz477@financiera.com.co,+57 300 000 0476,9/1/1985,Neiva,4765529,Empleado,16,Regular,2573386,36434468,610
CLT-20251210-0478,1000000477,Sofía Vega González,sofía.vega478@grupoempresa.com,+57 300 000 0477,10/2/1986,Manizales,4888986,Empleado,15,Bueno,1124467,36511011,705
CLT-20251210-0479,1000000478,Valentina Ospina Rodríguez,valentina.ospina479@corp.com.co,+57 300 000 0478,11/3/1987,Medellín,5012443,Empleado,10,Excelente,350871,36587554,850
CLT-20251210-0480,1000000479,Daniela Cruz Martínez,daniela.cruz480@servicios.com.co,+57 300 000 0479,12/4/1988,Bogotá,5135900,Empleado,5,Regular,2978822,36664097,570
CLT-20251210-0481,1000000480,Juan Fernando González Gómez,juan.gonzález481@banco.com.co,+57 300 000 0480,1/5/1989,Medellín,5259357,Independiente,2,Excelente,52594,36740640,784
CLT-20251210-0482,1000000481,Carlos Rodríguez López,carlos.rodríguez482@financiera.com.co,+57 300 000 0481,2/6/1990,Medellín,5382814,Independiente,2,Excelente,53828,36817183,809
CLT-20251210-0483,1000000482,Andrés Martínez Pérez,andrés.martínez483@grupoempresa.com,+57 300 000 0482,3/7/1991,Bogotá,5506271,Empleado,9,Excelente,660753,36893726,787
CLT-20251210-0484,1000000483,Diego Gómez Sánchez,diego.gómez484@corp.com.co,+57 300 000 0483,4/8/1992,Medellín,5629728,Empleado,11,Regular,3096350,36970269,560
CLT-20251210-0485,1000000484,Santiago López Ramírez,santiago.lópez485@servicios.com.co,+57 300 000 0484,5/9/1993,Sincelejo,5753185,Empleado,5,Bueno,1208169,37046812,661
CLT-20251210-0486,1000000485,David Patricia Pérez Torres,david.pérez486@banco.com.co,+57 300 000 0485,6/10/1994,Barranquilla,5876642,Empleado,5,Excelente,528898,37123355,752
CLT-20251210-0487,1000000486,Luis Sánchez Ruiz,luis.sánchez487@financiera.com.co,+57 300 000 0486,7/11/1995,Bogotá,6000099,Empleado,12,Malo,3960065,37199898,458
CLT-20251210-0488,1000000487,José Ramírez Castillo,josé.ramírez488@grupoempresa.com,+57 300 000 0487,8/12/1996,Cali,6123556,Empleado,3,Bueno,2143245,37276441,713
CLT-20251210-0489,1000000488,Javier Torres Vargas,javier.torres489@corp.com.co,+57 300 000 0488,9/13/1997,Bogotá,6247013,Pensionado,0,Bueno,1624223,37352984,741
CLT-20251210-0490,1000000489,Alejandro Ruiz Rojas,alejandro.ruiz490@servicios.com.co,+57 300 000 0489,10/14/1998,Bogotá,6370470,Empleado,1,Malo,4841557,37429527,307
CLT-20251210-0491,1000000490,María Fernando Castillo Mendoza,maría.castillo491@banco.com.co,+57 300 000 0490,11/15/1999,Bogotá,6493927,Independiente,0,Regular,3441781,37506070,624
CLT-20251210-0492,1000000491,Catalina Vargas Cárdenas,catalina.vargas492@financiera.com.co,+57 300 000 0491,12/16/2000,Neiva,6617384,Empleado,4,Malo,3970430,37582613,464
CLT-20251210-0493,1000000492,Laura Rojas Herrera,laura.rojas493@grupoempresa.com,+57 300 000 0492,1/17/1960,Bogotá,6740841,Independiente,23,Regular,3909688,37659156,634
CLT-20251210-0494,1000000493,Andrea Mendoza Díaz,andrea.mendoza494@corp.com.co,+57 300 000 0493,2/18/1961,Bogotá,6864298,Pensionado,4,Regular,3706721,37735699,550
CLT-20251210-0495,1000000494,Paula Cárdenas Vega,paula.cárdenas495@servicios.com.co,+57 300 000 0494,3/19/1962,Bogotá,6987755,Empleado,15,Bueno,1397551,37812242,731
CLT-20251210-0496,1000000495,Angela Patricia Herrera Ospina,angela.herrera496@banco.com.co,+57 300 000 0495,4/20/1963,Bogotá,7111212,Pensionado,7,Regular,2986709,37888785,642
CLT-20251210-0497,1000000496,Luisa Díaz Cruz,luisa.díaz497@financiera.com.co,+57 300 000 0496,5/21/1964,Bogotá,7234669,Empleado,17,Bueno,2242747,37965328,665
CLT-20251210-0498,1000000497,Sofía Vega González,sofía.vega498@grupoempresa.com,+57 300 000 0497,6/22/1965,Bogotá,7358126,Pensionado,28,Bueno,2869669,38041871,686
CLT-20251210-0499,1000000498,Valentina Ospina Rodríguez,valentina.ospina499@corp.com.co,+57 300 000 0498,7/23/1966,Bogotá,7481583,Empleado,14,Excelente,972606,38118414,844
CLT-20251210-0500,1000000499,Daniela Cruz Martínez,daniela.cruz500@servicios.com.co,+57 300 000 0499,8/24/1967,Medellín,7605040,Empleado,2,Regular,3726470,38194957,647
CLT-20251210-0501,1000000500,Juan Fernando González Gómez,juan.gonzález501@banco.com.co,+57 300 000 0500,9/25/1968,Bogotá,7728497,Empleado,16,Excelente,695565,38271500,825
CLT-20251210-0502,1000000501,Carlos Rodríguez López,carlos.rodríguez502@financiera.com.co,+57 300 000 0501,10/26/1969,Cartagena,7851954,Empleado,4,Bueno,1884469,38348043,652
CLT-20251210-0503,1000000502,Andrés Martínez Pérez,andrés.martínez503@grupoempresa.com,+57 300 000 0502,11/27/1970,Cali,7975411,Empleado,12,Regular,3748443,38424586,648
CLT-20251210-0504,1000000503,Diego Gómez Sánchez,diego.gómez504@corp.com.co,+57 300 000 0503,12/28/1971,Bogotá,8098868,Empleado,12,Excelente,1214830,38501129,751
CLT-20251210-0505,1000000504,Santiago López Ramírez,santiago.lópez505@servicios.com.co,+57 300 000 0504,1/1/1972,Cali,8222325,Empleado,12,Bueno,2795590,38577672,670
CLT-20251210-0506,1000000505,David Patricia Pérez Torres,david.pérez506@banco.com.co,+57 300 000 0505,2/2/1973,Medellín,8345782,Empleado,23,Bueno,3254855,38654215,728
CLT-20251210-0507,1000000506,Luis Sánchez Ruiz,luis.sánchez507@financiera.com.co,+57 300 000 0506,3/3/1974,Bogotá,8469239,Empleado,30,Excelente,84692,38730758,841
CLT-20251210-0508,1000000507,José Ramírez Castillo,josé.ramírez508@grupoempresa.com,+57 300 000 0507,4/4/1975,Bogotá,8592696,Empleado,29,Bueno,3093371,38807301,710
CLT-20251210-0509,1000000508,Javier Torres Vargas,javier.torres509@corp.com.co,+57 300 000 0508,5/5/1976,Barranquilla,8716153,Independiente,22,Bueno,1830392,38883844,676
CLT-20251210-0510,1000000509,Alejandro Ruiz Rojas,alejandro.ruiz510@servicios.com.co,+57 300 000 0509,6/6/1977,Bogotá,8839610,Empleado,11,Bueno,3182260,38960387,709
CLT-20251210-0511,1000000510,María Fernando Castillo Mendoza,maría.castillo511@banco.com.co,+57 300 000 0510,7/7/1978,Barranquilla,8963067,Independiente,11,Bueno,3495596,39036930,669
CLT-20251210-0512,1000000511,Catalina Vargas Cárdenas,catalina.vargas512@financiera.com.co,+57 300 000 0511,8/8/1979,Bogotá,9086524,Empleado,16,Regular,5088453,39113473,640
CLT-20251210-0513,1000000512,Laura Rojas Herrera,laura.rojas513@grupoempresa.com,+57 300 000 0512,9/9/1980,Bogotá,9209981,Pensionado,23,Excelente,1657797,39190016,813
CLT-20251210-0514,1000000513,Andrea Mendoza Díaz,andrea.mendoza514@corp.com.co,+57 300 000 0513,10/10/1981,Bogotá,9333438,Empleado,2,Regular,4946722,39266559,554
CLT-20251210-0515,1000000514,Paula Cárdenas Vega,paula.cárdenas515@servicios.com.co,+57 300 000 0514,11/11/1982,Neiva,9456895,Empleado,8,Excelente,851121,39343102,826
CLT-20251210-0516,1000000515,Angela Patricia Herrera Ospina,angela.herrera516@banco.com.co,+57 300 000 0515,12/12/1983,Cali,9580352,Empleado,1,Excelente,1532856,39419645,812
CLT-20251210-0517,1000000516,Luisa Díaz Cruz,luisa.díaz517@financiera.com.co,+57 300 000 0516,1/13/1984,Bogotá,9703809,Empleado,8,Excelente,388152,39496188,757
CLT-20251210-0518,1000000517,Sofía Vega González,sofía.vega518@grupoempresa.com,+57 300 000 0517,2/14/1985,Medellín,9827266,Independiente,16,Excelente,884454,39572731,791
CLT-20251210-0519,1000000518,Valentina Ospina Rodríguez,valentina.ospina519@corp.com.co,+57 300 000 0518,3/15/1986,Barranquilla,9950723,Pensionado,20,Bueno,2189159,39649274,737
CLT-20251210-0520,1000000519,Daniela Cruz Martínez,daniela.cruz520@servicios.com.co,+57 300 000 0519,4/16/1987,Medellín,10074180,Empleado,6,Malo,7454893,39725817,349
CLT-20251210-0521,1000000520,Juan Fernando González Gómez,juan.gonzález521@banco.com.co,+57 300 000 0520,5/17/1988,Cali,10197637,Independiente,0,Excelente,1631622,39802360,821
CLT-20251210-0522,1000000521,Carlos Rodríguez López,carlos.rodríguez522@financiera.com.co,+57 300 000 0521,6/18/1989,Medellín,10321094,Empleado,2,Bueno,2580274,39878903,687
CLT-20251210-0523,1000000522,Andrés Martínez Pérez,andrés.martínez523@grupoempresa.com,+57 300 000 0522,7/19/1990,Manizales,10444551,Independiente,11,Bueno,3133365,39955446,673
CLT-20251210-0524,1000000523,Diego Gómez Sánchez,diego.gómez524@corp.com.co,+57 300 000 0523,8/20/1991,Medellín,10568008,Empleado,5,Bueno,3804483,40031989,689
CLT-20251210-0525,1000000524,Santiago López Ramírez,santiago.lópez525@servicios.com.co,+57 300 000 0524,9/21/1992,Cali,10691465,Independiente,6,Bueno,3528183,40108532,747
CLT-20251210-0526,1000000525,David Patricia Pérez Torres,david.pérez526@banco.com.co,+57 300 000 0525,10/22/1993,Cali,10814922,Empleado,13,Bueno,3244477,40185075,748
CLT-20251210-0527,1000000526,Luis Sánchez Ruiz,luis.sánchez527@financiera.com.co,+57 300 000 0526,11/23/1994,Bogotá,10938379,Independiente,0,Bueno,4047200,40261618,658
CLT-20251210-0528,1000000527,José Ramírez Castillo,josé.ramírez528@grupoempresa.com,+57 300 000 0527,12/24/1995,Bogotá,11061836,Empleado,2,Bueno,3871643,40338161,716
CLT-20251210-0529,1000000528,Javier Torres Vargas,javier.torres529@corp.com.co,+57 300 000 0528,1/25/1996,Sincelejo,11185293,Independiente,2,Bueno,3691147,40414704,658
CLT-20251210-0530,1000000529,Alejandro Ruiz Rojas,alejandro.ruiz530@servicios.com.co,+57 300 000 0529,2/26/1997,Bucaramanga,11308750,Empleado,7,Malo,8933912,40491247,434
CLT-20251210-0531,1000000530,María Fernando Castillo Mendoza,maría.castillo531@banco.com.co,+57 300 000 0530,3/27/1998,Medellín,11432207,Empleado,9,Excelente,1714831,40567790,752
CLT-20251210-0532,1000000531,Catalina Vargas Cárdenas,catalina.vargas532@financiera.com.co,+57 300 000 0531,4/28/1999,Cali,11555664,Independiente,4,Bueno,3120029,40644333,689
CLT-20251210-0533,1000000532,Laura Rojas Herrera,laura.rojas533@grupoempresa.com,+57 300 000 0532,5/1/2000,Manizales,11679121,Independiente,3,Regular,5839560,40720876,578
CLT-20251210-0534,1000000533,Andrea Mendoza Díaz,andrea.mendoza534@corp.com.co,+57 300 000 0533,6/2/1960,Bogotá,11802578,Pensionado,21,Bueno,4130902,40797419,665
CLT-20251210-0535,1000000534,Paula Cárdenas Vega,paula.cárdenas535@servicios.com.co,+57 300 000 0534,7/3/1961,Bogotá,11926035,Independiente,15,Regular,5963018,40873962,586
CLT-20251210-0536,1000000535,Angela Patricia Herrera Ospina,angela.herrera536@banco.com.co,+57 300 000 0535,8/4/1962,Bogotá,12049492,Empleado,27,Regular,6627221,40950505,557
CLT-20251210-0537,1000000536,Luisa Díaz Cruz,luisa.díaz537@financiera.com.co,+57 300 000 0536,9/5/1963,Bogotá,12172949,Independiente,7,Bueno,2556319,41027048,718
CLT-20251210-0538,1000000537,Sofía Vega González,sofía.vega538@grupoempresa.com,+57 300 000 0537,10/6/1964,Cali,12296406,Empleado,8,Bueno,2705209,41103591,714
CLT-20251210-0539,1000000538,Valentina Ospina Rodríguez,valentina.ospina539@corp.com.co,+57 300 000 0538,11/7/1965,Bogotá,12419863,Empleado,29,Regular,5092144,41180134,594
CLT-20251210-0540,1000000539,Daniela Cruz Martínez,daniela.cruz540@servicios.com.co,+57 300 000 0539,12/8/1966,Cartagena,12543320,Empleado,19,Regular,5644494,41256677,595
CLT-20251210-0541,1000000540,Juan Fernando González Gómez,juan.gonzález541@banco.com.co,+57 300 000 0540,1/9/1967,Bogotá,12666777,Independiente,23,Excelente,126668,41333220,790
CLT-20251210-0542,1000000541,Carlos Rodríguez López,carlos.rodríguez542@financiera.com.co,+57 300 000 0541,2/10/1968,Medellín,12790234,Empleado,28,Excelente,511609,41409763,770
CLT-20251210-0543,1000000542,Andrés Martínez Pérez,andrés.martínez543@grupoempresa.com,+57 300 000 0542,3/11/1969,Bogotá,12913691,Empleado,5,Bueno,3228423,41486306,716
CLT-20251210-0544,1000000543,Diego Gómez Sánchez,diego.gómez544@corp.com.co,+57 300 000 0543,4/12/1970,Medellín,13037148,Empleado,14,Regular,5605974,41562849,605
CLT-20251210-0545,1000000544,Santiago López Ramírez,santiago.lópez545@servicios.com.co,+57 300 000 0544,5/13/1971,Medellín,13160605,Empleado,21,Bueno,3421757,41639392,744
CLT-20251210-0546,1000000545,David Patricia Pérez Torres,david.pérez546@banco.com.co,+57 300 000 0545,6/14/1972,Bogotá,13284062,Empleado,26,Excelente,1195566,41715935,816
CLT-20251210-0547,1000000546,Luis Sánchez Ruiz,luis.sánchez547@financiera.com.co,+57 300 000 0546,7/15/1973,Bogotá,13407519,Empleado,25,Bueno,2681504,41792478,652
CLT-20251210-0548,1000000547,José Ramírez Castillo,josé.ramírez548@grupoempresa.com,+57 300 000 0547,8/16/1974,Cali,13530976,Empleado,1,Malo,10012922,41869021,372
CLT-20251210-0549,1000000548,Javier Torres Vargas,javier.torres549@corp.com.co,+57 300 000 0548,9/17/1975,Cartagena,13654433,Empleado,8,Bueno,4779052,41945564,727
CLT-20251210-0550,1000000549,Alejandro Ruiz Rojas,alejandro.ruiz550@servicios.com.co,+57 300 000 0549,10/18/1976,Barranquilla,13777890,Independiente,13,Bueno,3720030,42022107,705
CLT-20251210-0551,1000000550,María Fernando Castillo Mendoza,maría.castillo551@banco.com.co,+57 300 000 0550,11/19/1977,Cali,13901347,Independiente,24,Bueno,2919283,42098650,739
CLT-20251210-0552,1000000551,Catalina Vargas Cárdenas,catalina.vargas552@financiera.com.co,+57 300 000 0551,12/20/1978,Barranquilla,14024804,Empleado,18,Excelente,1963473,42175193,832
CLT-20251210-0553,1000000552,Laura Rojas Herrera,laura.rojas553@grupoempresa.com,+57 300 000 0552,1/21/1979,Bogotá,14148261,Empleado,24,Excelente,1697791,42251736,786
CLT-20251210-0554,1000000553,Andrea Mendoza Díaz,andrea.mendoza554@corp.com.co,+57 300 000 0553,2/22/1980,Cali,14271718,Empleado,8,Excelente,142717,42328279,771
CLT-20251210-0555,1000000554,Paula Cárdenas Vega,paula.cárdenas555@servicios.com.co,+57 300 000 0554,3/23/1981,Medellín,14395175,Independiente,13,Malo,11372188,42404822,412
CLT-20251210-0556,1000000555,Angela Patricia Herrera Ospina,angela.herrera556@banco.com.co,+57 300 000 0555,4/24/1982,Medellín,14518632,Empleado,13,Malo,9437111,42481365,392
CLT-20251210-0557,1000000556,Luisa Díaz Cruz,luisa.díaz557@financiera.com.co,+57 300 000 0556,5/25/1983,Barranquilla,14642089,Independiente,23,Bueno,3660522,42557908,736
CLT-20251210-0558,1000000557,Sofía Vega González,sofía.vega558@grupoempresa.com,+57 300 000 0557,6/26/1984,Sincelejo,14765546,Empleado,7,Bueno,3100765,42634451,659
CLT-20251210-0559,1000000558,Valentina Ospina Rodríguez,valentina.ospina559@corp.com.co,+57 300 000 0558,7/27/1985,Barranquilla,14889003,Empleado,21,Regular,6104491,42710994,550
CLT-20251210-0560,1000000559,Daniela Cruz Martínez,daniela.cruz560@servicios.com.co,+57 300 000 0559,8/28/1986,Sincelejo,15012460,Empleado,6,Regular,8707227,42787537,612
CLT-20251210-0561,1000000560,Juan Fernando González Gómez,juan.gonzález561@banco.com.co,+57 300 000 0560,9/1/1987,Sincelejo,15135917,Empleado,16,Regular,8173395,42864080,619
CLT-20251210-0562,1000000561,Carlos Rodríguez López,carlos.rodríguez562@financiera.com.co,+57 300 000 0561,10/2/1988,Cali,15259374,Independiente,17,Regular,8545249,42940623,620
CLT-20251210-0563,1000000562,Andrés Martínez Pérez,andrés.martínez563@grupoempresa.com,+57 300 000 0562,11/3/1989,Bogotá,15382831,Empleado,7,Regular,8152900,43017166,640
CLT-20251210-0564,1000000563,Diego Gómez Sánchez,diego.gómez564@corp.com.co,+57 300 000 0563,12/4/1990,Medellín,15506288,Empleado,3,Excelente,1705692,43093709,844
CLT-20251210-0565,1000000564,Santiago López Ramírez,santiago.lópez565@servicios.com.co,+57 300 000 0564,1/5/1991,Bogotá,15629745,Empleado,4,Excelente,312595,43170252,845
CLT-20251210-0566,1000000565,David Patricia Pérez Torres,david.pérez566@banco.com.co,+57 300 000 0565,2/6/1992,Cartagena,15753202,Independiente,10,Bueno,4253365,43246795,655
CLT-20251210-0567,1000000566,Luis Sánchez Ruiz,luis.sánchez567@financiera.com.co,+57 300 000 0566,3/7/1993,Bogotá,15876659,Empleado,5,Bueno,4762998,43323338,675
CLT-20251210-0568,1000000567,José Ramírez Castillo,josé.ramírez568@grupoempresa.com,+57 300 000 0567,4/8/1994,Cali,16000116,Empleado,9,Regular,9440068,43399881,597
CLT-20251210-0569,1000000568,Javier Torres Vargas,javier.torres569@corp.com.co,+57 300 000 0568,5/9/1995,Cali,16123573,Empleado,12,Excelente,1289886,43476424,823
CLT-20251210-0570,1000000569,Alejandro Ruiz Rojas,alejandro.ruiz570@servicios.com.co,+57 300 000 0569,6/10/1996,Bogotá,16247030,Empleado,10,Excelente,2112114,43552967,783
CLT-20251210-0571,1000000570,María Fernando Castillo Mendoza,maría.castillo571@banco.com.co,+57 300 000 0570,7/11/1997,Bogotá,16370487,Empleado,7,Regular,9494882,43629510,641
CLT-20251210-0572,1000000571,Catalina Vargas Cárdenas,catalina.vargas572@financiera.com.co,+57 300 000 0571,8/12/1998,Neiva,16493944,Independiente,5,Bueno,4453365,43706053,671
CLT-20251210-0573,1000000572,Laura Rojas Herrera,laura.rojas573@grupoempresa.com,+57 300 000 0572,9/13/1999,Medellín,16617401,Empleado,1,Malo,11299833,43782596,358
CLT-20251210-0574,1000000573,Andrea Mendoza Díaz,andrea.mendoza574@corp.com.co,+57 300 000 0573,10/14/2000,Bogotá,16740858,Empleado,3,Bueno,3850397,43859139,666
CLT-20251210-0575,1000000574,Paula Cárdenas Vega,paula.cárdenas575@servicios.com.co,+57 300 000 0574,11/15/1960,Medellín,16864315,Empleado,28,Bueno,4553365,43935682,679
CLT-20251210-0576,1000000575,Angela Patricia Herrera Ospina,angela.herrera576@banco.com.co,+57 300 000 0575,12/16/1961,Bogotá,16987772,Empleado,16,Regular,7134864,44012225,610
CLT-20251210-0577,1000000576,Luisa Díaz Cruz,luisa.díaz577@financiera.com.co,+57 300 000 0576,1/17/1962,Medellín,17111229,Empleado,18,Malo,13688983,44088768,453
CLT-20251210-0578,1000000577,Sofía Vega González,sofía.vega578@grupoempresa.com,+57 300 000 0577,2/18/1963,Cali,17234686,Independiente,1,Bueno,4653365,44165311,739
CLT-20251210-0579,1000000578,Valentina Ospina Rodríguez,valentina.ospina579@corp.com.co,+57 300 000 0578,3/19/1964,Barranquilla,17358143,Empleado,6,Bueno,3992373,44241854,692
CLT-20251210-0580,1000000579,Daniela Cruz Martínez,daniela.cruz580@servicios.com.co,+57 300 000 0579,4/20/1965,Bogotá,17481600,Independiente,18,Malo,11537856,44318397,487
CLT-20251210-0581,1000000580,Juan Fernando González Gómez,juan.gonzález581@banco.com.co,+57 300 000 0580,5/21/1966,Medellín,17605057,Independiente,26,Bueno,4225214,44394940,682
CLT-20251210-0582,1000000581,Carlos Rodríguez López,carlos.rodríguez582@financiera.com.co,+57 300 000 0581,6/22/1967,Bogotá,17728514,Empleado,1,Bueno,6027695,44471483,653
CLT-20251210-0583,1000000582,Andrés Martínez Pérez,andrés.martínez583@grupoempresa.com,+57 300 000 0582,7/23/1968,Bogotá,17851971,Independiente,20,Malo,12853419,44548026,472
CLT-20251210-0584,1000000583,Diego Gómez Sánchez,diego.gómez584@corp.com.co,+57 300 000 0583,8/24/1969,Manizales,17975428,Empleado,3,Regular,10066240,44624569,560
CLT-20251210-0585,1000000584,Santiago López Ramírez,santiago.lópez585@servicios.com.co,+57 300 000 0584,9/25/1970,Medellín,18098885,Empleado,2,Excelente,1990877,44701112,794
CLT-20251210-0586,1000000585,David Patricia Pérez Torres,david.pérez586@banco.com.co,+57 300 000 0585,10/26/1971,Bucaramanga,18222342,Pensionado,23,Bueno,5648926,44777655,738
CLT-20251210-0587,1000000586,Luis Sánchez Ruiz,luis.sánchez587@financiera.com.co,+57 300 000 0586,11/27/1972,Cali,18345799,Empleado,29,Excelente,3485702,44854198,791
CLT-20251210-0588,1000000587,José Ramírez Castillo,josé.ramírez588@grupoempresa.com,+57 300 000 0587,12/28/1973,Manizales,18469256,Empleado,28,Bueno,5910162,44930741,737
CLT-20251210-0589,1000000588,Javier Torres Vargas,javier.torres589@corp.com.co,+57 300 000 0588,1/1/1974,Bucaramanga,18592713,Independiente,12,Malo,13944535,45007284,513
CLT-20251210-0590,1000000589,Alejandro Ruiz Rojas,alejandro.ruiz590@servicios.com.co,+57 300 000 0589,2/2/1975,Bogotá,18716170,Independiente,25,Regular,9358085,45083827,624
CLT-20251210-0591,1000000590,María Fernando Castillo Mendoza,maría.castillo591@banco.com.co,+57 300 000 0590,3/3/1976,Bogotá,18839627,Empleado,13,Bueno,4898303,45160370,655
